seq,timestamp,data_source,flight_state,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,altitude,vertical_velocity,temperature,latitude,longitude,gps_altitude,gps_fix,gps_satellites,battery_voltage,separation_detected,quality_flags,crc16
174,3.480000,SIMULATED,PRELAUNCH,-0.048,-0.014,9.768,-0.017,0.080,-0.044,101323.8,0.08,0.02,,,,,,,,0,0,F5EC
175,3.500000,SIMULATED,PRELAUNCH,-0.082,0.025,9.797,-0.140,-0.034,-0.001,101323.1,0.14,0.02,,,,,,,,0,0,892B
176,3.520000,SIMULATED,PRELAUNCH,0.041,0.020,9.825,0.027,0.078,0.073,101324.3,0.05,0.02,,,,,,,,0,0,A045
177,3.540000,SIMULATED,PRELAUNCH,-0.120,-0.057,9.803,-0.017,0.012,-0.055,101325.8,-0.08,0.02,,,,,,,,0,0,35A1
178,3.560000,SIMULATED,PRELAUNCH,0.019,0.056,9.770,0.042,0.106,0.057,101317.1,0.64,0.03,,,,,,,,0,0,812A
179,3.580000,SIMULATED,PRELAUNCH,-0.022,-0.071,9.824,-0.005,0.029,-0.014,101325.6,-0.07,0.03,,,,,,,,0,0,587C
180,3.600000,SIMULATED,PRELAUNCH,-0.038,-0.032,9.823,0.019,0.111,-0.029,101326.6,-0.16,0.02,,,,,,,,0,0,45FC
181,3.620000,SIMULATED,PRELAUNCH,-0.012,-0.028,9.757,-0.055,0.026,-0.070,101328.5,-0.30,0.01,,,,,,,,0,0,7A6B
182,3.640000,SIMULATED,PRELAUNCH,-0.042,0.061,9.825,-0.288,-0.140,-0.084,101323.5,0.10,0.02,,,,,,,,0,0,133E
183,3.660000,SIMULATED,PRELAUNCH,0.055,0.075,9.725,0.022,-0.035,0.061,101327.3,-0.21,0.01,,,,,,,,0,0,36D1
184,3.680000,SIMULATED,PRELAUNCH,0.010,0.091,9.770,0.136,-0.037,-0.071,101322.6,0.17,0.01,,,,,,,,0,0,1469
185,3.700000,SIMULATED,PRELAUNCH,0.066,-0.004,9.763,0.111,0.043,-0.003,101329.5,-0.39,0.00,,,,,,,,0,0,3A62
186,3.720000,SIMULATED,PRELAUNCH,-0.016,0.068,9.804,-0.102,0.051,-0.111,101326.0,-0.10,0.00,,,,,,,,0,0,8635
187,3.740000,SIMULATED,PRELAUNCH,0.064,-0.062,9.820,-0.012,0.133,-0.062,101325.0,-0.03,0.00,,,,,,,,0,0,9AC1
188,3.760000,SIMULATED,PRELAUNCH,-0.004,-0.025,9.791,0.009,0.102,0.096,101324.2,0.04,0.00,,,,,,,,0,0,AF52
189,3.780000,SIMULATED,PRELAUNCH,0.031,0.070,9.706,-0.034,-0.101,-0.046,101329.2,-0.37,-0.01,,,,,,,,0,0,2E65
190,3.800000,SIMULATED,PRELAUNCH,0.005,-0.076,9.787,-0.001,-0.093,0.167,101320.1,0.38,0.00,,,,,,,,0,0,1B97
191,3.820000,SIMULATED,PRELAUNCH,-0.028,0.006,9.892,-0.063,0.021,0.003,101327.2,-0.21,0.00,,,,,,,,0,0,7E81
192,3.840000,SIMULATED,PRELAUNCH,0.087,0.011,9.833,-0.166,-0.068,-0.097,101329.6,-0.40,-0.01,,,,,,,,0,0,619E
193,3.860000,SIMULATED,PRELAUNCH,-0.033,0.036,9.763,-0.086,-0.094,0.119,101322.5,0.18,-0.01,,,,,,,,0,0,C895
194,3.880000,SIMULATED,PRELAUNCH,0.002,0.021,9.818,-0.029,0.026,0.043,101323.9,0.06,-0.01,,,,,,,,0,0,7A58
195,3.900000,SIMULATED,PRELAUNCH,0.028,0.043,9.803,0.032,-0.083,-0.199,101321.7,0.24,0.00,,,,,,,,0,0,A470
196,3.920000,SIMULATED,PRELAUNCH,-0.179,0.004,9.734,-0.073,-0.093,0.023,101319.4,0.43,0.01,,,,,,,,0,0,B389
197,3.940000,SIMULATED,PRELAUNCH,0.055,0.032,9.810,0.066,0.018,-0.058,101326.3,-0.14,0.00,,,,,,,,0,0,D517
198,3.960000,SIMULATED,PRELAUNCH,-0.059,0.007,9.849,-0.132,-0.064,0.098,101326.7,-0.17,0.00,,,,,,,,0,0,95F9
199,3.980000,SIMULATED,PRELAUNCH,0.013,-0.042,9.822,-0.077,0.030,0.060,101322.5,0.18,0.00,,,,,,,,0,0,2E1F
200,4.000000,SIMULATED,PRELAUNCH,0.019,-0.071,9.849,-0.053,-0.023,-0.029,101320.2,0.36,0.01,23.70,0.0000261,0.0000041,1.6,3,9,4.097,0,0,933F
201,4.020000,SIMULATED,PRELAUNCH,-0.031,-0.086,9.844,-0.007,0.069,0.069,101326.3,-0.14,0.01,,,,,,,,0,0,7A81
202,4.040000,SIMULATED,PRELAUNCH,0.050,-0.018,9.759,0.005,-0.084,0.110,101325.8,-0.11,0.00,,,,,,,,0,0,D9FD
203,4.060000,SIMULATED,PRELAUNCH,-0.042,-0.004,9.796,0.150,-0.110,-0.147,101323.5,0.09,0.01,,,,,,,,0,0,5796
204,4.080000,SIMULATED,PRELAUNCH,-0.011,-0.011,9.809,-0.027,-0.027,0.146,101320.0,0.38,0.01,,,,,,,,0,0,A259
205,4.100000,SIMULATED,PRELAUNCH,0.000,0.038,9.728,-0.087,-0.079,0.149,101323.8,0.06,0.02,,,,,,,,0,0,BE71
206,4.120000,SIMULATED,PRELAUNCH,-0.055,0.037,9.723,0.028,0.021,0.020,101323.2,0.11,0.02,,,,,,,,0,0,3378
207,4.140000,SIMULATED,PRELAUNCH,0.000,0.023,9.862,-0.002,0.042,0.105,101326.4,-0.15,0.01,,,,,,,,0,0,CD09
208,4.160000,SIMULATED,PRELAUNCH,-0.017,0.036,9.785,-0.058,-0.080,0.022,101323.6,0.08,0.01,,,,,,,,0,0,724B
209,4.180000,SIMULATED,PRELAUNCH,-0.014,0.114,9.767,0.033,-0.181,0.091,101322.7,0.16,0.01,,,,,,,,0,0,E49B
210,4.200000,SIMULATED,PRELAUNCH,-0.030,-0.120,9.902,0.068,0.122,0.013,101324.3,0.02,0.01,,,,,,,,0,0,167D
211,4.220000,SIMULATED,PRELAUNCH,-0.051,-0.031,9.882,-0.016,-0.069,0.194,101324.8,-0.02,0.01,,,,,,,,0,0,C858
212,4.240000,SIMULATED,PRELAUNCH,0.021,-0.080,9.767,0.026,-0.131,0.055,101323.5,0.09,0.02,,,,,,,,0,0,071D
213,4.260000,SIMULATED,PRELAUNCH,-0.062,0.010,9.782,0.014,0.112,-0.084,101327.1,-0.21,0.01,,,,,,,,0,0,90D9
214,4.280000,SIMULATED,PRELAUNCH,0.038,-0.012,9.784,-0.080,-0.074,-0.106,101324.0,0.04,0.01,,,,,,,,0,0,6841
215,4.300000,SIMULATED,PRELAUNCH,-0.124,0.072,9.804,0.073,0.018,0.097,101327.1,-0.21,0.00,,,,,,,,0,0,4B93
216,4.320000,SIMULATED,PRELAUNCH,0.016,-0.027,9.749,-0.074,0.006,-0.082,101322.7,0.15,0.01,,,,,,,,0,0,BE0B
217,4.340000,SIMULATED,PRELAUNCH,0.005,0.006,9.791,0.063,0.076,-0.025,101327.7,-0.26,0.00,,,,,,,,0,0,B391
218,4.360000,SIMULATED,PRELAUNCH,-0.012,-0.020,9.834,-0.148,0.081,0.104,101328.0,-0.29,-0.01,,,,,,,,0,0,A373
219,4.380000,SIMULATED,PRELAUNCH,0.004,-0.072,9.771,0.216,-0.031,-0.080,101328.5,-0.32,-0.01,,,,,,,,0,0,6EF9
220,4.400000,SIMULATED,PRELAUNCH,-0.039,-0.059,9.770,0.181,0.048,-0.021,101320.0,0.38,-0.01,,,,,,,,0,0,8EE3
221,4.420000,SIMULATED,PRELAUNCH,-0.081,0.006,9.849,0.015,0.040,-0.049,101323.6,0.08,0.00,,,,,,,,0,0,D080
222,4.440000,SIMULATED,PRELAUNCH,-0.024,0.056,9.831,-0.118,-0.082,-0.067,101329.8,-0.43,-0.01,,,,,,,,0,0,8C6A
223,4.460000,SIMULATED,PRELAUNCH,-0.068,0.027,9.837,-0.115,-0.019,-0.038,101326.4,-0.15,-0.02,,,,,,,,0,0,7200
224,4.480000,SIMULATED,PRELAUNCH,-0.057,0.065,9.790,-0.168,-0.083,-0.233,101324.6,0.00,-0.02,,,,,,,,0,0,1CEA
225,4.500000,SIMULATED,PRELAUNCH,0.072,-0.007,9.839,-0.077,0.189,0.141,101326.9,-0.19,-0.02,,,,,,,,0,0,EFF2
226,4.520000,SIMULATED,PRELAUNCH,-0.074,0.015,9.734,-0.059,-0.092,0.111,101324.1,0.04,-0.02,,,,,,,,0,0,FCCE
227,4.540000,SIMULATED,PRELAUNCH,0.061,0.053,9.778,0.011,-0.044,0.107,101324.4,0.02,-0.02,,,,,,,,0,0,DA7D
228,4.560000,SIMULATED,PRELAUNCH,-0.051,0.042,9.749,0.023,-0.110,-0.023,101327.9,-0.27,-0.03,,,,,,,,0,0,FC59
229,4.580000,SIMULATED,PRELAUNCH,-0.025,-0.023,9.835,0.148,0.027,-0.045,101322.1,0.21,-0.02,,,,,,,,0,0,42D8
230,4.600000,SIMULATED,PRELAUNCH,0.025,-0.001,9.817,-0.036,0.004,0.228,101324.4,0.01,-0.02,,,,,,,,0,0,571B
231,4.620000,SIMULATED,PRELAUNCH,0.006,0.003,9.812,0.001,-0.150,0.125,101326.3,-0.14,-0.02,,,,,,,,0,0,5BD0
232,4.640000,SIMULATED,PRELAUNCH,-0.044,-0.025,9.715,0.042,-0.021,-0.041,101321.1,0.28,-0.02,,,,,,,,0,0,EF9E
233,4.660000,SIMULATED,PRELAUNCH,0.027,0.139,9.817,0.089,0.017,-0.228,101320.3,0.35,-0.01,,,,,,,,0,0,ACBF
234,4.680000,SIMULATED,PRELAUNCH,-0.005,-0.032,9.841,0.026,0.077,-0.248,101323.6,0.07,-0.01,,,,,,,,0,0,F7CB
235,4.700000,SIMULATED,PRELAUNCH,-0.004,0.075,9.819,0.056,-0.071,-0.063,101323.9,0.05,-0.01,,,,,,,,0,0,CCDD
236,4.720000,SIMULATED,PRELAUNCH,0.016,0.038,9.865,-0.023,-0.031,0.166,101323.2,0.10,0.00,,,,,,,,0,0,999C
237,4.740000,SIMULATED,PRELAUNCH,-0.009,-0.028,9.802,-0.018,-0.072,0.065,101326.1,-0.14,-0.01,,,,,,,,0,0,63BC
238,4.760000,SIMULATED,PRELAUNCH,0.121,0.021,9.800,0.013,0.089,0.120,101324.8,-0.03,-0.01,,,,,,,,0,0,F7CC
239,4.780000,SIMULATED,PRELAUNCH,0.004,0.053,9.792,-0.180,0.149,-0.170,101327.9,-0.29,-0.02,,,,,,,,0,0,50C3
240,4.800000,SIMULATED,PRELAUNCH,-0.006,-0.036,9.862,-0.217,0.102,0.167,101322.1,0.20,-0.01,,,,,,,,0,0,17EA
241,4.820000,SIMULATED,PRELAUNCH,-0.023,-0.017,9.827,0.010,-0.048,0.203,101327.8,-0.27,-0.02,,,,,,,,0,0,A82D
242,4.840000,SIMULATED,PRELAUNCH,-0.040,0.039,9.718,-0.081,-0.089,0.075,101321.7,0.24,-0.01,,,,,,,,0,0,79E4
243,4.860000,SIMULATED,PRELAUNCH,-0.021,-0.013,9.741,-0.036,0.024,0.026,101327.4,-0.25,-0.02,,,,,,,,0,0,73F3
244,4.880000,SIMULATED,PRELAUNCH,-0.021,0.076,9.815,-0.074,0.075,-0.039,101325.9,-0.12,-0.02,,,,,,,,0,0,E804
245,4.900000,SIMULATED,PRELAUNCH,0.026,-0.029,9.750,-0.088,0.023,-0.017,101326.7,-0.18,-0.02,,,,,,,,0,0,181F
246,4.920000,SIMULATED,PRELAUNCH,-0.081,0.056,9.843,0.079,0.065,0.027,101324.8,-0.02,-0.02,,,,,,,,0,0,C9C7
247,4.940000,SIMULATED,PRELAUNCH,0.028,-0.002,9.752,0.122,0.032,0.079,101330.3,-0.47,-0.04,,,,,,,,0,0,53FE
248,4.960000,SIMULATED,PRELAUNCH,-0.083,0.156,9.887,-0.009,0.087,0.038,101324.3,0.03,-0.03,,,,,,,,0,0,D44C
249,4.980000,SIMULATED,PRELAUNCH,-0.027,0.060,9.781,0.125,-0.075,0.018,101324.9,-0.02,-0.03,,,,,,,,0,0,E00E
250,5.000000,SIMULATED,PRELAUNCH,0.093,0.021,9.834,0.121,-0.071,-0.035,101328.7,-0.33,-0.04,23.71,0.0000034,0.0000077,3.3,3,9,4.096,0,0,F7B6
251,5.020000,SIMULATED,PRELAUNCH,-0.013,-0.028,9.841,-0.086,0.107,0.092,101318.7,0.49,-0.03,,,,,,,,0,0,41CF
252,5.040000,SIMULATED,PRELAUNCH,0.039,0.041,9.829,-0.090,0.106,0.100,101325.7,-0.08,-0.03,,,,,,,,0,0,0742
253,5.060000,SIMULATED,PRELAUNCH,0.044,-0.007,9.819,-0.156,-0.094,0.019,101323.6,0.09,-0.02,,,,,,,,0,0,BA32
254,5.080000,SIMULATED,PRELAUNCH,0.081,0.088,9.786,-0.091,0.004,-0.013,101324.6,0.00,-0.02,,,,,,,,0,0,5E32
255,5.100000,SIMULATED,PRELAUNCH,-0.048,0.036,9.769,0.095,0.003,0.001,101320.7,0.32,-0.02,,,,,,,,0,0,707E
256,5.120000,SIMULATED,PRELAUNCH,0.004,-0.050,9.789,0.122,0.108,-0.091,101328.0,-0.28,-0.02,,,,,,,,0,0,FEFD
257,5.140000,SIMULATED,PRELAUNCH,0.000,-0.024,9.754,-0.209,-0.166,0.059,101328.5,-0.32,-0.03,,,,,,,,0,0,D40F
258,5.160000,SIMULATED,PRELAUNCH,0.102,0.024,9.761,0.017,0.012,-0.044,101325.8,-0.10,-0.03,,,,,,,,0,0,ED9B
259,5.180000,SIMULATED,PRELAUNCH,-0.055,-0.069,9.908,-0.106,-0.024,-0.022,101323.6,0.09,-0.03,,,,,,,,0,0,77C2
260,5.200000,SIMULATED,PRELAUNCH,-0.095,-0.028,9.817,-0.024,-0.158,-0.053,101328.9,-0.35,-0.04,,,,,,,,0,0,6683
261,5.220000,SIMULATED,PRELAUNCH,-0.006,-0.042,9.852,0.084,0.105,0.190,101321.4,0.28,-0.03,,,,,,,,0,0,5BB5
262,5.240000,SIMULATED,PRELAUNCH,-0.009,-0.007,9.777,-0.194,-0.077,-0.066,101322.1,0.22,-0.02,,,,,,,,0,0,CDF0
263,5.260000,SIMULATED,PRELAUNCH,-0.059,0.037,9.764,-0.113,-0.086,0.116,101332.6,-0.65,-0.04,,,,,,,,0,0,9C62
264,5.280000,SIMULATED,PRELAUNCH,-0.033,0.076,9.839,-0.204,-0.013,0.038,101329.2,-0.36,-0.04,,,,,,,,0,0,27AC
265,5.300000,SIMULATED,PRELAUNCH,0.005,-0.083,9.869,-0.120,-0.142,0.024,101332.8,-0.65,-0.06,,,,,,,,0,0,7E4F
266,5.320000,SIMULATED,PRELAUNCH,0.015,-0.045,9.834,0.140,0.182,0.096,101323.8,0.10,-0.05,,,,,,,,0,0,8B32
267,5.340000,SIMULATED,PRELAUNCH,-0.114,0.062,9.878,-0.025,0.126,-0.067,101319.4,0.45,-0.04,,,,,,,,0,0,560D
268,5.360000,SIMULATED,PRELAUNCH,0.090,0.059,9.844,0.111,-0.011,-0.006,101326.7,-0.15,-0.04,,,,,,,,0,0,1E13
269,5.380000,SIMULATED,PRELAUNCH,0.024,0.038,9.758,0.058,-0.026,-0.112,101329.3,-0.36,-0.05,,,,,,,,0,0,2BE2
270,5.400000,SIMULATED,PRELAUNCH,0.066,0.105,9.801,0.027,-0.125,0.028,101322.9,0.17,-0.05,,,,,,,,0,0,BA9F
271,5.420000,SIMULATED,PRELAUNCH,-0.176,-0.054,9.888,-0.145,-0.025,0.230,101330.1,-0.43,-0.05,,,,,,,,0,0,A8C4
272,5.440000,SIMULATED,PRELAUNCH,-0.003,0.062,9.841,0.055,0.064,0.188,101323.7,0.10,-0.05,,,,,,,,0,0,53DC
273,5.460000,SIMULATED,PRELAUNCH,0.044,-0.085,9.811,0.019,0.031,-0.068,101324.0,0.08,-0.04,,,,,,,,0,0,5573
274,5.480000,SIMULATED,PRELAUNCH,-0.021,0.004,9.746,0.162,-0.101,-0.135,101322.5,0.21,-0.04,,,,,,,,0,0,10AF
275,5.500000,SIMULATED,PRELAUNCH,-0.025,-0.058,9.788,0.073,0.065,0.084,101319.1,0.48,-0.03,,,,,,,,0,0,558F
276,5.520000,SIMULATED,PRELAUNCH,0.009,-0.015,9.753,0.242,-0.053,0.131,101321.8,0.26,-0.02,,,,,,,,0,0,ABD3
277,5.540000,SIMULATED,PRELAUNCH,0.014,-0.144,9.793,-0.169,0.059,0.034,101326.1,-0.10,-0.02,,,,,,,,0,0,783B
278,5.560000,SIMULATED,PRELAUNCH,-0.071,0.013,9.804,0.068,0.057,-0.031,101323.0,0.16,-0.02,,,,,,,,0,0,04D4
279,5.580000,SIMULATED,PRELAUNCH,0.024,0.023,9.734,0.055,-0.025,-0.054,101322.2,0.22,-0.01,,,,,,,,0,0,CB03
280,5.600000,SIMULATED,PRELAUNCH,-0.068,0.038,9.792,-0.019,0.057,0.027,101323.0,0.16,-0.01,,,,,,,,0,0,C152
281,5.620000,SIMULATED,PRELAUNCH,-0.064,-0.019,9.745,-0.054,0.156,0.017,101324.9,-0.01,-0.01,,,,,,,,0,0,ED67
282,5.640000,SIMULATED,PRELAUNCH,-0.023,0.074,9.909,0.038,0.120,0.015,101322.2,0.22,0.00,,,,,,,,0,0,14A2
283,5.660000,SIMULATED,PRELAUNCH,-0.033,-0.012,9.774,0.099,-0.076,-0.001,101325.6,-0.06,0.00,,,,,,,,0,0,CC9D
284,5.680000,SIMULATED,PRELAUNCH,-0.049,-0.027,9.831,-0.103,0.052,0.018,101322.8,0.17,0.00,,,,,,,,0,0,33CB
285,5.700000,SIMULATED,PRELAUNCH,0.066,-0.022,9.719,-0.073,0.005,-0.197,101326.8,-0.17,0.00,,,,,,,,0,0,DC22
286,5.720000,SIMULATED,PRELAUNCH,0.029,-0.027,9.801,0.070,-0.057,-0.217,101321.0,0.31,0.00,,,,,,,,0,0,20D3
287,5.740000,SIMULATED,PRELAUNCH,0.058,0.045,9.829,-0.020,-0.192,0.068,101324.6,0.01,0.00,,,,,,,,0,0,6A02
288,5.760000,SIMULATED,PRELAUNCH,-0.053,-0.037,9.823,-0.015,0.021,-0.039,101324.6,0.02,0.00,,,,,,,,0,0,25AB
289,5.780000,SIMULATED,PRELAUNCH,-0.002,0.006,9.925,0.152,-0.021,-0.176,101327.4,-0.22,0.00,,,,,,,,0,0,09EE
290,5.800000,SIMULATED,PRELAUNCH,0.065,0.049,9.819,-0.005,-0.080,0.014,101323.8,0.08,0.00,,,,,,,,0,0,5419
291,5.820000,SIMULATED,PRELAUNCH,-0.048,-0.058,9.903,-0.036,0.026,0.174,101325.1,-0.03,0.00,,,,,,,,0,0,E7CF
292,5.840000,SIMULATED,PRELAUNCH,0.048,0.024,9.827,-0.068,0.057,0.016,101324.4,0.03,0.00,,,,,,,,0,0,AA88
293,5.860000,SIMULATED,PRELAUNCH,-0.023,-0.038,9.778,0.063,0.086,0.039,101323.4,0.10,0.01,,,,,,,,0,0,3871
294,5.880000,SIMULATED,PRELAUNCH,-0.042,-0.013,9.912,0.005,0.004,0.136,101324.6,0.01,0.01,,,,,,,,0,0,E5C8
295,5.900000,SIMULATED,PRELAUNCH,0.094,-0.103,9.801,-0.099,-0.060,0.078,101324.2,0.05,0.01,,,,,,,,0,0,C5EE
296,5.920000,SIMULATED,PRELAUNCH,-0.035,-0.028,9.838,-0.016,0.064,-0.004,101321.8,0.25,0.01,,,,,,,,0,0,4C55
297,5.940000,SIMULATED,PRELAUNCH,0.071,0.002,9.785,-0.043,-0.014,-0.010,101327.2,-0.20,0.01,,,,,,,,0,0,53A6
298,5.960000,SIMULATED,PRELAUNCH,-0.069,0.133,9.879,-0.007,-0.021,0.135,101325.1,-0.03,0.01,,,,,,,,0,0,80EB
299,5.980000,SIMULATED,PRELAUNCH,0.021,-0.062,9.879,-0.021,-0.177,-0.035,101322.0,0.23,0.01,,,,,,,,0,0,68C6
300,6.000000,SIMULATED,PRELAUNCH,-0.006,0.057,9.858,0.045,-0.031,0.142,101326.2,-0.12,0.01,23.54,0.0000088,-0.0000191,-1.4,3,9,4.094,0,0,D50E
301,6.020000,SIMULATED,PRELAUNCH,0.082,0.088,9.827,-0.064,0.002,-0.014,101326.3,-0.12,0.01,,,,,,,,0,0,B64A
302,6.040000,SIMULATED,PRELAUNCH,-0.007,0.058,9.799,0.013,-0.112,-0.201,101330.5,-0.47,0.00,,,,,,,,0,0,7822
303,6.060000,SIMULATED,PRELAUNCH,0.022,-0.001,9.828,-0.023,0.074,-0.148,101329.4,-0.38,-0.01,,,,,,,,0,0,9A19
304,6.080000,SIMULATED,PRELAUNCH,-0.040,-0.007,9.856,-0.353,0.179,-0.155,101331.3,-0.52,-0.02,,,,,,,,0,0,4A2F
305,6.100000,SIMULATED,PRELAUNCH,0.051,-0.026,9.839,0.059,-0.024,-0.077,101327.3,-0.19,-0.02,,,,,,,,0,0,A1D2
306,6.120000,SIMULATED,PRELAUNCH,0.060,-0.051,9.816,-0.144,0.052,0.132,101325.0,0.00,-0.02,,,,,,,,0,0,5518
307,6.140000,SIMULATED,PRELAUNCH,0.091,0.029,9.771,-0.069,-0.009,0.029,101334.3,-0.76,-0.04,,,,,,,,0,0,B167
308,6.160000,SIMULATED,PRELAUNCH,0.067,-0.021,9.842,-0.135,0.090,0.068,101322.5,0.22,-0.03,,,,,,,,0,0,EAB1
309,6.180000,SIMULATED,PRELAUNCH,0.022,-0.038,9.808,0.080,0.189,-0.040,101319.2,0.49,-0.02,,,,,,,,0,0,AA66
310,6.200000,SIMULATED,PRELAUNCH,-0.033,0.112,9.899,-0.172,0.125,0.071,101327.9,-0.23,-0.02,,,,,,,,0,0,A5C6
311,6.220000,SIMULATED,PRELAUNCH,0.053,0.019,9.829,-0.119,0.072,-0.147,101324.4,0.06,-0.02,,,,,,,,0,0,5B47
312,6.240000,SIMULATED,PRELAUNCH,0.039,-0.013,9.814,0.084,-0.179,0.021,101325.0,0.01,-0.02,,,,,,,,0,0,6911
313,6.260000,SIMULATED,PRELAUNCH,0.094,-0.041,9.828,-0.039,0.137,-0.013,101324.1,0.08,-0.01,,,,,,,,0,0,7FE8
314,6.280000,SIMULATED,PRELAUNCH,0.037,-0.105,9.757,0.015,-0.130,-0.162,101325.9,-0.07,-0.01,,,,,,,,0,0,3987
315,6.300000,SIMULATED,PRELAUNCH,-0.033,0.094,9.708,0.011,0.180,-0.197,101325.2,0.00,-0.01,,,,,,,,0,0,F226
316,6.320000,SIMULATED,PRELAUNCH,0.007,0.032,9.875,0.051,-0.072,0.012,101329.6,-0.37,-0.02,,,,,,,,0,0,5394
317,6.340000,SIMULATED,PRELAUNCH,0.022,-0.012,9.747,-0.108,-0.104,-0.210,101322.7,0.20,-0.01,,,,,,,,0,0,413A
318,6.360000,SIMULATED,PRELAUNCH,-0.098,0.056,9.805,-0.063,-0.054,0.015,101326.0,-0.07,-0.02,,,,,,,,0,0,5498
319,6.380000,SIMULATED,PRELAUNCH,0.058,0.024,9.897,0.098,0.085,0.099,101328.5,-0.28,-0.02,,,,,,,,0,0,FB9A
320,6.400000,SIMULATED,PRELAUNCH,-0.025,-0.015,9.775,-0.069,0.076,0.234,101323.0,0.18,-0.02,,,,,,,,0,0,67BF
321,6.420000,SIMULATED,PRELAUNCH,-0.045,0.029,9.812,0.036,0.177,0.018,101326.0,-0.07,-0.02,,,,,,,,0,0,4CC7
322,6.440000,SIMULATED,PRELAUNCH,-0.063,-0.055,9.806,-0.043,-0.125,-0.099,101323.7,0.12,-0.01,,,,,,,,0,0,DE33
323,6.460000,SIMULATED,PRELAUNCH,0.070,-0.021,9.804,0.104,-0.035,0.087,101328.0,-0.24,-0.02,,,,,,,,0,0,6010
324,6.480000,SIMULATED,PRELAUNCH,0.003,-0.099,9.754,0.122,0.018,-0.033,101329.3,-0.34,-0.02,,,,,,,,0,0,6E1E
325,6.500000,SIMULATED,PRELAUNCH,-0.054,0.052,9.808,0.106,0.062,-0.071,101327.6,-0.20,-0.03,,,,,,,,0,0,8B98
326,6.520000,SIMULATED,PRELAUNCH,-0.055,-0.006,9.759,-0.033,-0.082,-0.031,101327.9,-0.22,-0.03,,,,,,,,0,0,A9AE
327,6.540000,SIMULATED,PRELAUNCH,-0.070,-0.035,9.752,0.033,0.045,-0.180,101324.1,0.09,-0.03,,,,,,,,0,0,57DD
328,6.560000,SIMULATED,PRELAUNCH,0.027,0.050,9.769,-0.055,-0.096,0.012,101325.0,0.01,-0.03,,,,,,,,0,0,4DE1
329,6.580000,SIMULATED,PRELAUNCH,0.051,-0.008,9.760,-0.030,-0.017,0.071,101324.5,0.06,-0.03,,,,,,,,0,0,50B4
330,6.600000,SIMULATED,PRELAUNCH,-0.010,0.000,9.803,-0.007,0.118,0.072,101324.3,0.08,-0.02,,,,,,,,0,0,5D39
331,6.620000,SIMULATED,PRELAUNCH,-0.031,-0.023,9.761,-0.029,-0.084,-0.033,101325.8,-0.05,-0.02,,,,,,,,0,0,9AF7
332,6.640000,SIMULATED,PRELAUNCH,-0.094,-0.007,9.843,0.124,0.021,0.044,101329.1,-0.32,-0.03,,,,,,,,0,0,D4EA
333,6.660000,SIMULATED,PRELAUNCH,0.158,-0.023,9.786,0.014,-0.092,0.024,101322.8,0.21,-0.02,,,,,,,,0,0,82AD
334,6.680000,SIMULATED,PRELAUNCH,-0.058,-0.020,9.779,-0.040,0.144,-0.042,101323.5,0.15,-0.02,,,,,,,,0,0,4008
335,6.700000,SIMULATED,PRELAUNCH,-0.014,0.058,9.818,0.190,-0.113,0.061,101322.4,0.25,-0.01,,,,,,,,0,0,C2A0
336,6.720000,SIMULATED,PRELAUNCH,0.084,-0.012,9.779,0.095,-0.038,-0.161,101326.2,-0.07,-0.01,,,,,,,,0,0,DEE2
337,6.740000,SIMULATED,PRELAUNCH,-0.052,0.037,9.755,-0.015,-0.102,-0.041,101333.8,-0.70,-0.03,,,,,,,,0,0,88F9
338,6.760000,SIMULATED,PRELAUNCH,-0.005,0.031,9.866,0.237,0.066,-0.099,101324.6,0.07,-0.02,,,,,,,,0,0,1C0C
339,6.780000,SIMULATED,PRELAUNCH,-0.008,-0.010,9.783,-0.030,-0.020,-0.038,101321.4,0.33,-0.01,,,,,,,,0,0,67B2
340,6.800000,SIMULATED,PRELAUNCH,-0.090,0.005,9.802,0.065,0.087,0.056,101325.1,0.02,-0.01,,,,,,,,0,0,DE9D
341,6.820000,SIMULATED,PRELAUNCH,0.000,-0.052,9.804,0.008,-0.008,0.002,101323.1,0.18,-0.01,,,,,,,,0,0,402C
342,6.840000,SIMULATED,PRELAUNCH,-0.107,-0.029,9.799,0.180,-0.069,0.024,101321.8,0.30,0.00,,,,,,,,0,0,3972
343,6.860000,SIMULATED,PRELAUNCH,0.022,-0.036,9.807,0.069,0.056,0.043,101328.0,-0.22,0.00,,,,,,,,0,0,EFAB
344,6.880000,SIMULATED,PRELAUNCH,0.026,-0.059,9.791,0.010,-0.072,0.004,101326.6,-0.11,-0.01,,,,,,,,0,0,0C47
345,6.900000,SIMULATED,PRELAUNCH,-0.035,0.045,9.816,-0.136,-0.314,0.037,101324.9,0.04,0.00,,,,,,,,0,0,9341
346,6.920000,SIMULATED,PRELAUNCH,-0.046,0.021,9.768,0.040,-0.066,-0.022,101326.2,-0.07,-0.01,,,,,,,,0,0,1C3A
347,6.940000,SIMULATED,PRELAUNCH,0.022,0.032,9.842,0.065,0.121,0.125,101328.4,-0.26,-0.01,,,,,,,,0,0,679E
348,6.960000,SIMULATED,PRELAUNCH,0.044,0.013,9.840,0.030,0.031,-0.168,101322.2,0.26,0.00,,,,,,,,0,0,C3D3
