timestamp,flight_state,est_altitude_m,est_vertical_velocity_mps,baro_altitude_m,imu_ok,baro_ok,gnss_ok,temp_ok,battery_ok,gps_fix
31.620,DESCENT,28.08,-4.93,28.07,1,1,1,1,1,3
31.640,DESCENT,27.98,-4.94,27.91,1,1,1,1,1,3
31.660,DESCENT,27.88,-4.94,27.92,1,1,1,1,1,3
31.680,DESCENT,27.77,-4.95,27.63,1,1,1,1,1,3
31.700,DESCENT,27.63,-5.03,27.00,1,1,1,1,1,3
31.720,DESCENT,27.56,-4.97,28.08,1,1,1,1,1,3
31.740,DESCENT,27.48,-4.94,27.71,1,1,1,1,1,3
31.760,DESCENT,27.36,-4.97,27.12,1,1,1,1,1,3
31.780,DESCENT,27.26,-4.97,27.25,1,1,1,1,1,3
31.800,DESCENT,27.15,-4.99,27.02,1,1,1,1,1,3
31.820,DESCENT,27.02,-5.05,26.50,1,1,1,1,1,3
31.840,DESCENT,26.90,-5.09,26.61,1,1,1,1,1,3
31.860,DESCENT,26.79,-5.09,26.78,1,1,1,1,1,3
31.880,DESCENT,26.69,-5.09,26.65,1,1,1,1,1,3
31.900,DESCENT,26.60,-5.07,26.80,1,1,1,1,1,3
31.920,DESCENT,26.46,-5.14,25.93,1,1,1,1,1,3
31.940,DESCENT,26.36,-5.14,26.32,1,1,1,1,1,3
31.960,DESCENT,26.26,-5.13,26.38,1,1,1,1,1,3
31.980,DESCENT,26.17,-5.11,26.28,1,1,1,1,1,3
32.000,DESCENT,26.07,-5.11,26.12,1,1,1,1,1,3
32.020,DESCENT,25.98,-5.08,26.21,1,1,1,1,1,3
32.040,DESCENT,25.90,-5.04,26.20,1,1,1,1,1,3
32.060,DESCENT,25.81,-5.03,25.89,1,1,1,1,1,3
32.080,DESCENT,25.72,-5.01,25.89,1,1,1,1,1,3
32.100,DESCENT,25.63,-4.98,25.84,1,1,1,1,1,3
32.120,DESCENT,25.52,-5.00,25.35,1,1,1,1,1,3
32.140,DESCENT,25.46,-4.94,25.99,1,1,1,1,1,3
32.160,DESCENT,25.34,-4.98,25.00,1,1,1,1,1,3
32.180,DESCENT,25.25,-4.96,25.41,1,1,1,1,1,3
32.200,DESCENT,25.14,-4.98,24.93,1,1,1,1,1,3
32.220,DESCENT,25.03,-5.00,24.90,1,1,1,1,1,3
32.240,DESCENT,24.91,-5.03,24.64,1,1,1,1,1,3
32.260,DESCENT,24.80,-5.04,24.72,1,1,1,1,1,3
32.280,DESCENT,24.69,-5.07,24.52,1,1,1,1,1,3
32.300,DESCENT,24.56,-5.12,24.15,1,1,1,1,1,3
32.320,DESCENT,24.48,-5.08,24.78,1,1,1,1,1,3
32.340,DESCENT,24.38,-5.07,24.46,1,1,1,1,1,3
32.360,DESCENT,24.27,-5.08,24.14,1,1,1,1,1,3
32.380,DESCENT,24.14,-5.13,23.81,1,1,1,1,1,3
32.400,DESCENT,24.06,-5.10,24.28,1,1,1,1,1,3
32.420,DESCENT,23.95,-5.11,23.86,1,1,1,1,1,3
32.440,DESCENT,23.85,-5.10,23.91,1,1,1,1,1,3
32.460,DESCENT,23.77,-5.07,24.08,1,1,1,1,1,3
32.480,DESCENT,23.67,-5.07,23.64,1,1,1,1,1,3
32.500,DESCENT,23.56,-5.08,23.43,1,1,1,1,1,3
32.520,DESCENT,23.46,-5.07,23.56,1,1,1,1,1,3
32.540,DESCENT,23.40,-5.01,23.88,1,1,1,1,1,3
32.560,DESCENT,23.31,-4.99,23.52,1,1,1,1,1,3
32.580,DESCENT,23.21,-4.99,23.16,1,1,1,1,1,3
32.600,DESCENT,23.13,-4.96,23.38,1,1,1,1,1,3
32.620,DESCENT,23.02,-4.97,22.92,1,1,1,1,1,3
32.640,DESCENT,22.94,-4.93,23.26,1,1,1,1,1,3
32.660,DESCENT,22.86,-4.90,23.09,1,1,1,1,1,3
32.680,DESCENT,22.76,-4.91,22.70,1,1,1,1,1,3
32.700,DESCENT,22.67,-4.89,22.82,1,1,1,1,1,3
32.720,DESCENT,22.58,-4.88,22.68,1,1,1,1,1,3
32.740,DESCENT,22.50,-4.85,22.77,1,1,1,1,1,3
32.760,DESCENT,22.40,-4.85,22.41,1,1,1,1,1,3
32.780,DESCENT,22.29,-4.89,21.99,1,1,1,1,1,3
32.800,DESCENT,22.21,-4.84,22.57,1,1,1,1,1,3
32.820,DESCENT,22.10,-4.87,21.85,1,1,1,1,1,3
32.840,DESCENT,21.98,-4.91,21.71,1,1,1,1,1,3
32.860,DESCENT,21.87,-4.93,21.71,1,1,1,1,1,3
32.880,DESCENT,21.81,-4.86,22.36,1,1,1,1,1,3
32.900,DESCENT,21.71,-4.86,21.67,1,1,1,1,1,3
32.920,DESCENT,21.61,-4.87,21.61,1,1,1,1,1,3
32.940,DESCENT,21.53,-4.85,21.67,1,1,1,1,1,3
32.960,DESCENT,21.41,-4.88,21.18,1,1,1,1,1,3
32.980,DESCENT,21.28,-4.94,20.81,1,1,1,1,1,3
33.000,DESCENT,21.17,-4.96,20.99,1,1,1,1,1,3
33.020,DESCENT,21.04,-5.02,20.58,1,1,1,1,1,3
33.040,DESCENT,20.95,-4.99,21.16,1,1,1,1,1,3
33.060,DESCENT,20.87,-4.97,21.05,1,1,1,1,1,3
33.080,DESCENT,20.76,-4.98,20.65,1,1,1,1,1,3
33.100,DESCENT,20.67,-4.96,20.88,1,1,1,1,1,3
33.120,DESCENT,20.56,-4.97,20.41,1,1,1,1,1,3
33.140,DESCENT,20.47,-4.96,20.59,1,1,1,1,1,3
33.160,DESCENT,20.39,-4.94,20.56,1,1,1,1,1,3
33.180,DESCENT,20.31,-4.89,20.67,1,1,1,1,1,3
33.200,DESCENT,20.23,-4.86,20.49,1,1,1,1,1,3
33.220,DESCENT,20.14,-4.86,20.13,1,1,1,1,1,3
33.240,DESCENT,20.03,-4.88,19.89,1,1,1,1,1,3
33.260,DESCENT,19.93,-4.88,19.91,1,1,1,1,1,3
33.280,DESCENT,19.81,-4.92,19.49,1,1,1,1,1,3
33.300,DESCENT,19.71,-4.92,19.71,1,1,1,1,1,3
33.320,DESCENT,19.59,-4.96,19.27,1,1,1,1,1,3
33.340,DESCENT,19.50,-4.94,19.65,1,1,1,1,1,3
33.360,DESCENT,19.41,-4.93,19.53,1,1,1,1,1,3
33.380,DESCENT,19.30,-4.95,19.14,1,1,1,1,1,3
33.400,DESCENT,19.18,-4.99,18.86,1,1,1,1,1,3
33.420,DESCENT,19.06,-5.01,18.86,1,1,1,1,1,3
33.440,DESCENT,18.98,-4.99,19.20,1,1,1,1,1,3
33.460,DESCENT,18.87,-5.00,18.75,1,1,1,1,1,3
33.480,DESCENT,18.76,-5.02,18.56,1,1,1,1,1,3
33.500,DESCENT,18.67,-5.01,18.79,1,1,1,1,1,3
33.520,DESCENT,18.56,-5.03,18.43,1,1,1,1,1,3
33.540,DESCENT,18.43,-5.07,18.11,1,1,1,1,1,3
33.560,DESCENT,18.34,-5.05,18.44,1,1,1,1,1,3
33.580,DESCENT,18.24,-5.04,18.34,1,1,1,1,1,3
33.600,DESCENT,18.17,-4.99,18.59,1,1,1,1,1,3
33.620,DESCENT,18.07,-4.99,18.04,1,1,1,1,1,3
33.640,DESCENT,17.95,-5.03,17.62,1,1,1,1,1,3
33.660,DESCENT,17.82,-5.07,17.51,1,1,1,1,1,3
33.680,DESCENT,17.74,-5.04,18.04,1,1,1,1,1,3
33.700,DESCENT,17.65,-5.02,17.74,1,1,1,1,1,3
33.720,DESCENT,17.55,-5.02,17.61,1,1,1,1,1,3
33.740,DESCENT,17.46,-5.00,17.57,1,1,1,1,1,3
33.760,DESCENT,17.35,-5.03,17.16,1,1,1,1,1,3
33.780,DESCENT,17.26,-5.00,17.49,1,1,1,1,1,3
33.800,DESCENT,17.20,-4.94,17.67,1,1,1,1,1,3
33.820,DESCENT,17.11,-4.93,17.20,1,1,1,1,1,3
33.840,DESCENT,17.00,-4.95,16.85,1,1,1,1,1,3
33.860,DESCENT,16.91,-4.93,17.04,1,1,1,1,1,3
33.880,DESCENT,16.77,-5.00,16.20,1,1,1,1,1,3
33.900,DESCENT,16.67,-5.00,16.63,1,1,1,1,1,3
33.920,DESCENT,16.57,-5.00,16.58,1,1,1,1,1,3
33.940,DESCENT,16.47,-5.00,16.52,1,1,1,1,1,3
33.960,DESCENT,16.40,-4.95,16.78,1,1,1,1,1,3
33.980,DESCENT,16.30,-4.94,16.39,1,1,1,1,1,3
34.000,DESCENT,16.21,-4.94,16.24,1,1,1,1,1,3
34.020,DESCENT,16.07,-5.01,15.50,1,1,1,1,1,3
34.040,DESCENT,15.96,-5.01,15.90,1,1,1,1,1,3
34.060,DESCENT,15.86,-5.01,15.88,1,1,1,1,1,3
34.080,DESCENT,15.78,-4.99,15.98,1,1,1,1,1,3
34.100,DESCENT,15.68,-4.99,15.64,1,1,1,1,1,3
34.120,DESCENT,15.57,-5.00,15.54,1,1,1,1,1,3
34.140,DESCENT,15.47,-5.00,15.42,1,1,1,1,1,3
34.160,DESCENT,15.38,-4.98,15.55,1,1,1,1,1,3
34.180,DESCENT,15.27,-4.99,15.18,1,1,1,1,1,3
34.200,DESCENT,15.17,-5.00,15.09,1,1,1,1,1,3
34.220,DESCENT,15.06,-5.02,14.93,1,1,1,1,1,3
34.240,DESCENT,14.97,-5.01,15.04,1,1,1,1,1,3
34.260,DESCENT,14.86,-5.01,14.85,1,1,1,1,1,3
34.280,DESCENT,14.78,-4.99,14.98,1,1,1,1,1,3
34.300,DESCENT,14.67,-5.01,14.53,1,1,1,1,1,3
34.320,DESCENT,14.58,-4.99,14.70,1,1,1,1,1,3
34.340,DESCENT,14.46,-5.02,14.18,1,1,1,1,1,3
34.360,DESCENT,14.39,-4.97,14.81,1,1,1,1,1,3
34.380,DESCENT,14.30,-4.96,14.39,1,1,1,1,1,3
34.400,DESCENT,14.17,-5.01,13.79,1,1,1,1,1,3
34.420,DESCENT,14.09,-4.98,14.33,1,1,1,1,1,3
34.440,DESCENT,13.99,-4.97,14.05,1,1,1,1,1,3
34.460,DESCENT,13.93,-4.91,14.43,1,1,1,1,1,3
34.480,DESCENT,13.84,-4.89,13.95,1,1,1,1,1,3
34.500,DESCENT,13.74,-4.90,13.70,1,1,1,1,1,3
34.520,DESCENT,13.61,-4.94,13.23,1,1,1,1,1,3
34.540,DESCENT,13.52,-4.93,13.62,1,1,1,1,1,3
34.560,DESCENT,13.40,-4.96,13.16,1,1,1,1,1,3
34.580,DESCENT,13.32,-4.93,13.57,1,1,1,1,1,3
34.600,DESCENT,13.20,-4.97,12.90,1,1,1,1,1,3
34.620,DESCENT,13.09,-4.99,12.93,1,1,1,1,1,3
34.640,DESCENT,12.96,-5.04,12.53,1,1,1,1,1,3
34.660,DESCENT,12.89,-4.99,13.28,1,1,1,1,1,3
34.680,DESCENT,12.76,-5.04,12.41,1,1,1,1,1,3
34.700,DESCENT,12.66,-5.05,12.58,1,1,1,1,1,3
34.720,DESCENT,12.54,-5.08,12.32,1,1,1,1,1,3
34.740,DESCENT,12.45,-5.05,12.64,1,1,1,1,1,3
34.760,DESCENT,12.34,-5.08,12.14,1,1,1,1,1,3
34.780,DESCENT,12.22,-5.10,11.98,1,1,1,1,1,3
34.800,DESCENT,12.13,-5.09,12.26,1,1,1,1,1,3
34.820,DESCENT,12.00,-5.14,11.61,1,1,1,1,1,3
34.840,DESCENT,11.92,-5.09,12.28,1,1,1,1,1,3
34.860,DESCENT,11.80,-5.12,11.56,1,1,1,1,1,3
34.880,DESCENT,11.69,-5.14,11.55,1,1,1,1,1,3
34.900,DESCENT,11.56,-5.19,11.18,1,1,1,1,1,3
34.920,DESCENT,11.47,-5.16,11.71,1,1,1,1,1,3
34.940,DESCENT,11.38,-5.13,11.59,1,1,1,1,1,3
34.960,DESCENT,11.27,-5.14,11.17,1,1,1,1,1,3
34.980,DESCENT,11.18,-5.12,11.37,1,1,1,1,1,3
35.000,DESCENT,11.10,-5.08,11.39,1,1,1,1,1,3
35.020,DESCENT,11.02,-5.06,11.25,1,1,1,1,1,3
35.040,DESCENT,10.92,-5.05,10.93,1,1,1,1,1,3
35.060,DESCENT,10.83,-5.03,11.05,1,1,1,1,1,3
35.080,DESCENT,10.72,-5.04,10.64,1,1,1,1,1,3
35.100,DESCENT,10.64,-5.01,10.83,1,1,1,1,1,3
35.120,DESCENT,10.55,-5.00,10.65,1,1,1,1,1,3
35.140,DESCENT,10.42,-5.04,10.12,1,1,1,1,1,3
35.160,DESCENT,10.33,-5.03,10.39,1,1,1,1,1,3
35.180,DESCENT,10.22,-5.04,10.13,1,1,1,1,1,3
35.200,DESCENT,10.10,-5.08,9.80,1,1,1,1,1,3
35.220,DESCENT,10.01,-5.06,10.13,1,1,1,1,1,3
35.240,DESCENT,9.90,-5.07,9.87,1,1,1,1,1,3
35.260,DESCENT,9.82,-5.03,10.13,1,1,1,1,1,3
35.280,DESCENT,9.74,-5.00,9.97,1,1,1,1,1,3
35.300,DESCENT,9.61,-5.05,9.16,1,1,1,1,1,3
35.320,DESCENT,9.53,-5.02,9.83,1,1,1,1,1,3
35.340,DESCENT,9.45,-4.98,9.70,1,1,1,1,1,3
35.360,DESCENT,9.36,-4.96,9.56,1,1,1,1,1,3
35.380,DESCENT,9.26,-4.95,9.31,1,1,1,1,1,3
35.400,DESCENT,9.14,-5.00,8.80,1,1,1,1,1,3
35.420,DESCENT,9.04,-5.00,9.01,1,1,1,1,1,3
35.440,DESCENT,8.92,-5.04,8.61,1,1,1,1,1,3
35.460,DESCENT,8.82,-5.03,8.88,1,1,1,1,1,3
35.480,DESCENT,8.73,-5.01,8.89,1,1,1,1,1,3
35.500,DESCENT,8.65,-4.98,8.88,1,1,1,1,1,3
35.520,DESCENT,8.56,-4.97,8.67,1,1,1,1,1,3
35.540,DESCENT,8.45,-4.98,8.39,1,1,1,1,1,3
35.560,DESCENT,8.35,-4.97,8.38,1,1,1,1,1,3
35.580,DESCENT,8.24,-4.99,8.08,1,1,1,1,1,3
35.600,DESCENT,8.12,-5.03,7.81,1,1,1,1,1,3
35.620,DESCENT,8.02,-5.04,7.93,1,1,1,1,1,3
35.640,DESCENT,7.91,-5.04,7.90,1,1,1,1,1,3
35.660,DESCENT,7.80,-5.07,7.58,1,1,1,1,1,3
35.680,DESCENT,7.70,-5.07,7.71,1,1,1,1,1,3
35.700,DESCENT,7.60,-5.06,7.68,1,1,1,1,1,3
35.720,DESCENT,7.51,-5.03,7.72,1,1,1,1,1,3
35.740,DESCENT,7.45,-4.98,7.90,1,1,1,1,1,3
35.760,DESCENT,7.34,-4.98,7.31,1,1,1,1,1,3
35.780,DESCENT,7.26,-4.95,7.50,1,1,1,1,1,3
35.800,DESCENT,7.17,-4.94,7.25,1,1,1,1,1,3
35.820,DESCENT,7.08,-4.92,7.22,1,1,1,1,1,3
35.840,DESCENT,6.98,-4.93,6.93,1,1,1,1,1,3
35.860,DESCENT,6.88,-4.92,6.96,1,1,1,1,1,3
35.880,DESCENT,6.79,-4.91,6.84,1,1,1,1,1,3
35.900,DESCENT,6.72,-4.87,7.09,1,1,1,1,1,3
35.920,DESCENT,6.64,-4.84,6.84,1,1,1,1,1,3
35.940,DESCENT,6.49,-4.92,5.84,1,1,1,1,1,3
35.960,DESCENT,6.41,-4.90,6.63,1,1,1,1,1,3
35.980,DESCENT,6.31,-4.89,6.35,1,1,1,1,1,3
36.000,DESCENT,6.19,-4.93,5.88,1,1,1,1,1,3
36.020,DESCENT,6.07,-4.97,5.79,1,1,1,1,1,3
36.040,DESCENT,5.99,-4.94,6.17,1,1,1,1,1,3
36.060,DESCENT,5.88,-4.96,5.72,1,1,1,1,1,3
36.080,DESCENT,5.78,-4.97,5.73,1,1,1,1,1,3
36.100,DESCENT,5.67,-4.99,5.53,1,1,1,1,1,3
36.120,DESCENT,5.55,-5.02,5.26,1,1,1,1,1,3
36.140,DESCENT,5.48,-4.96,5.94,1,1,1,1,1,3
36.160,DESCENT,5.40,-4.93,5.65,1,1,1,1,1,3
36.180,DESCENT,5.30,-4.93,5.33,1,1,1,1,1,3
36.200,DESCENT,5.20,-4.93,5.23,1,1,1,1,1,3
36.220,DESCENT,5.11,-4.93,5.11,1,1,1,1,1,3
36.240,DESCENT,5.01,-4.92,5.04,1,1,1,1,1,3
36.260,DESCENT,4.93,-4.90,5.13,1,1,1,1,1,3
36.280,DESCENT,4.83,-4.90,4.79,1,1,1,1,1,3
36.300,DESCENT,4.69,-4.97,4.12,1,1,1,1,1,3
36.320,DESCENT,4.59,-4.97,4.58,1,1,1,1,1,3
36.340,DESCENT,4.47,-5.01,4.17,1,1,1,1,1,3
36.360,DESCENT,4.40,-4.96,4.83,1,1,1,1,1,3
36.380,DESCENT,4.30,-4.96,4.29,1,1,1,1,1,3
36.400,DESCENT,4.18,-4.99,3.87,1,1,1,1,1,3
36.420,DESCENT,4.06,-5.02,3.87,1,1,1,1,1,3
36.440,DESCENT,3.94,-5.06,3.64,1,1,1,1,1,3
36.460,DESCENT,3.84,-5.05,3.91,1,1,1,1,1,3
36.480,DESCENT,3.72,-5.08,3.47,1,1,1,1,1,3
36.500,DESCENT,3.62,-5.09,3.50,1,1,1,1,1,3
36.520,DESCENT,3.52,-5.08,3.59,1,1,1,1,1,3
36.540,DESCENT,3.41,-5.10,3.28,1,1,1,1,1,3
36.560,DESCENT,3.31,-5.09,3.43,1,1,1,1,1,3
36.580,DESCENT,3.24,-5.04,3.60,1,1,1,1,1,3
36.600,DESCENT,3.16,-5.00,3.53,1,1,1,1,1,3
36.620,DESCENT,3.10,-4.93,3.64,1,1,1,1,1,3
36.640,DESCENT,2.98,-4.97,2.66,1,1,1,1,1,3
36.660,DESCENT,2.85,-5.02,2.45,1,1,1,1,1,3
36.680,DESCENT,2.77,-4.99,3.01,1,1,1,1,1,3
36.700,DESCENT,2.68,-4.97,2.80,1,1,1,1,1,3
36.720,DESCENT,2.58,-4.98,2.55,1,1,1,1,1,3
36.740,DESCENT,2.48,-4.96,2.59,1,1,1,1,1,3
36.760,DESCENT,2.38,-4.97,2.37,1,1,1,1,1,3
36.780,DESCENT,2.29,-4.96,2.37,1,1,1,1,1,3
36.800,DESCENT,2.21,-4.92,2.53,1,1,1,1,1,3
36.820,DESCENT,2.10,-4.94,1.87,1,1,1,1,1,3
36.840,DESCENT,2.00,-4.94,2.00,1,1,1,1,1,3
36.860,DESCENT,1.88,-4.99,1.52,1,1,1,1,1,3
36.880,DESCENT,1.78,-4.98,1.84,1,1,1,1,1,3
36.900,DESCENT,1.70,-4.94,2.00,1,1,1,1,1,3
36.920,DESCENT,1.61,-4.93,1.72,1,1,1,1,1,3
36.940,DESCENT,1.51,-4.94,1.46,1,1,1,1,1,3
36.960,DESCENT,1.41,-4.94,1.42,1,1,1,1,1,3
36.980,DESCENT,1.33,-4.90,1.63,1,1,1,1,1,3
37.000,DESCENT,1.21,-4.95,0.84,1,1,1,1,1,3
37.020,DESCENT,1.12,-4.93,1.25,1,1,1,1,1,3
37.040,DESCENT,1.03,-4.91,1.22,1,1,1,1,1,3
37.060,DESCENT,0.91,-4.95,0.56,1,1,1,1,1,3
37.080,DESCENT,0.84,-4.90,1.24,1,1,1,1,1,3
37.100,DESCENT,0.75,-4.89,0.82,1,1,1,1,1,3
37.120,DESCENT,0.63,-4.93,0.32,1,1,1,1,1,3
37.140,DESCENT,0.52,-4.94,0.42,1,1,1,1,1,3
37.160,DESCENT,0.43,-4.93,0.54,1,1,1,1,1,3
37.180,DESCENT,0.33,-4.94,0.24,1,1,1,1,1,3
37.200,DESCENT,0.23,-4.94,0.22,1,1,1,1,1,3
37.220,DESCENT,0.13,-4.94,0.17,1,1,1,1,1,3
37.240,DESCENT,0.01,-4.97,-0.23,1,1,1,1,1,3
37.260,DESCENT,-0.08,-4.96,-0.03,1,1,1,1,1,3
37.280,DESCENT,-0.16,-4.92,0.14,1,1,1,1,1,3
37.300,DESCENT,-0.23,-4.88,0.15,1,1,1,1,1,3
37.320,DESCENT,-0.29,-4.81,0.28,1,1,1,1,1,3
37.340,DESCENT,-0.34,-4.73,0.29,1,1,1,1,1,3
37.360,DESCENT,-0.37,-4.62,0.53,1,1,1,1,1,3
37.380,DESCENT,-0.40,-4.51,0.46,1,1,1,1,1,3
37.400,DESCENT,-0.48,-4.49,-0.28,1,1,1,1,1,3
37.420,DESCENT,-0.52,-4.41,0.12,1,1,1,1,1,3
37.440,DESCENT,-0.56,-4.33,0.04,1,1,1,1,1,3
37.460,DESCENT,-0.57,-4.20,0.51,1,1,1,1,1,3
37.480,DESCENT,-0.57,-4.05,0.63,1,1,1,1,1,3
37.500,DESCENT,-0.63,-4.00,-0.26,1,1,1,1,1,3
37.520,DESCENT,-0.67,-3.93,-0.12,1,1,1,1,1,3
37.540,DESCENT,-0.67,-3.81,0.35,1,1,1,1,1,3
37.560,DESCENT,-0.69,-3.70,0.14,1,1,1,1,1,3
37.580,DESCENT,-0.72,-3.63,-0.12,1,1,1,1,1,3
37.600,DESCENT,-0.75,-3.56,-0.17,1,1,1,1,1,3
37.620,DESCENT,-0.78,-3.48,-0.20,1,1,1,1,1,3
37.640,DESCENT,-0.79,-3.38,0.04,1,1,1,1,1,3
37.660,DESCENT,-0.79,-3.27,0.08,1,1,1,1,1,3
37.680,DESCENT,-0.80,-3.17,-0.01,1,1,1,1,1,3
37.700,DESCENT,-0.80,-3.06,0.12,1,1,1,1,1,3
37.720,DESCENT,-0.81,-2.97,-0.08,1,1,1,1,1,3
37.740,DESCENT,-0.79,-2.84,0.29,1,1,1,1,1,3
37.760,DESCENT,-0.79,-2.73,0.05,1,1,1,1,1,3
37.780,DESCENT,-0.80,-2.65,-0.15,1,1,1,1,1,3
37.800,DESCENT,-0.80,-2.57,-0.12,1,1,1,1,1,3
37.820,DESCENT,-0.77,-2.42,0.41,1,1,1,1,1,3
37.840,DESCENT,-0.77,-2.35,-0.19,1,1,1,1,1,3
37.860,DESCENT,-0.80,-2.30,-0.43,1,1,1,1,1,3
37.880,DESCENT,-0.78,-2.19,0.12,1,1,1,1,1,3
37.900,DESCENT,-0.73,-2.03,0.52,1,1,1,1,1,3
37.920,DESCENT,-0.71,-1.92,0.21,1,1,1,1,1,3
37.940,DESCENT,-0.68,-1.82,0.14,1,1,1,1,1,3
37.960,DESCENT,-0.66,-1.72,0.14,1,1,1,1,1,3
37.980,DESCENT,-0.62,-1.58,0.52,1,1,1,1,1,3
38.000,DESCENT,-0.59,-1.48,0.22,1,1,1,1,1,3
38.020,DESCENT,-0.60,-1.44,-0.28,1,1,1,1,1,3
38.040,DESCENT,-0.57,-1.34,0.22,1,1,1,1,1,3
38.060,DESCENT,-0.51,-1.19,0.66,1,1,1,1,1,3
38.080,DESCENT,-0.48,-1.10,0.24,1,1,1,1,1,3
38.100,DESCENT,-0.47,-1.05,0.00,1,1,1,1,1,3
38.120,DESCENT,-0.46,-1.00,-0.05,1,1,1,1,1,3
38.140,DESCENT,-0.43,-0.90,0.32,1,1,1,1,1,3
38.160,DESCENT,-0.41,-0.84,0.08,1,1,1,1,1,3
38.180,DESCENT,-0.39,-0.78,0.09,1,1,1,1,1,3
38.200,DESCENT,-0.36,-0.70,0.27,1,1,1,1,1,3
38.220,DESCENT,-0.36,-0.67,-0.08,1,1,1,1,1,3
38.240,DESCENT,-0.36,-0.65,-0.23,1,1,1,1,1,3
38.260,DESCENT,-0.35,-0.61,-0.03,1,1,1,1,1,3
38.280,DESCENT,-0.34,-0.58,-0.06,1,1,1,1,1,3
38.300,DESCENT,-0.33,-0.53,0.07,1,1,1,1,1,3
38.320,DESCENT,-0.32,-0.49,-0.02,1,1,1,1,1,3
38.340,DESCENT,-0.27,-0.40,0.45,1,1,1,1,1,3
38.360,DESCENT,-0.26,-0.37,0.00,1,1,1,1,1,3
38.380,DESCENT,-0.28,-0.37,-0.33,1,1,1,1,1,3
38.400,DESCENT,-0.29,-0.38,-0.34,1,1,1,1,1,3
38.420,DESCENT,-0.26,-0.32,0.21,1,1,1,1,1,3
38.440,DESCENT,-0.26,-0.31,-0.13,1,1,1,1,1,3
38.460,DESCENT,-0.23,-0.25,0.25,1,1,1,1,1,3
38.480,DESCENT,-0.22,-0.22,0.01,1,1,1,1,1,3
38.500,DESCENT,-0.21,-0.20,-0.03,1,1,1,1,1,3
38.520,DESCENT,-0.18,-0.15,0.22,1,1,1,1,1,3
38.540,DESCENT,-0.17,-0.11,0.11,1,1,1,1,1,3
38.560,DESCENT,-0.15,-0.08,0.12,1,1,1,1,1,3
38.580,DESCENT,-0.12,-0.01,0.40,1,1,1,1,1,3
38.600,DESCENT,-0.11,0.00,0.01,1,1,1,1,1,3
38.620,DESCENT,-0.09,0.03,0.17,1,1,1,1,1,3
38.640,DESCENT,-0.05,0.09,0.46,1,1,1,1,1,3
38.660,DESCENT,-0.04,0.12,0.15,1,1,1,1,1,3
38.680,DESCENT,-0.03,0.13,0.04,1,1,1,1,1,3
38.700,DESCENT,-0.06,0.08,-0.46,1,1,1,1,1,3
38.720,DESCENT,-0.04,0.09,0.10,1,1,1,1,1,3
38.740,DESCENT,-0.01,0.15,0.43,1,1,1,1,1,3
38.760,DESCENT,-0.01,0.15,0.01,1,1,1,1,1,3
38.780,DESCENT,-0.02,0.12,-0.26,1,1,1,1,1,3
38.800,DESCENT,-0.03,0.10,-0.17,1,1,1,1,1,3
38.820,DESCENT,-0.02,0.12,0.14,1,1,1,1,1,3
38.840,DESCENT,-0.02,0.11,-0.15,1,1,1,1,1,3
38.860,DESCENT,-0.01,0.13,0.14,1,1,1,1,1,3
38.880,DESCENT,-0.03,0.08,-0.36,1,1,1,1,1,3
38.900,DESCENT,-0.03,0.08,-0.06,1,1,1,1,1,3
38.920,DESCENT,-0.03,0.09,0.02,1,1,1,1,1,3
38.940,DESCENT,-0.05,0.04,-0.42,1,1,1,1,1,3
38.960,DESCENT,-0.05,0.03,-0.13,1,1,1,1,1,3
38.980,DESCENT,-0.06,0.03,-0.10,1,1,1,1,1,3
39.000,DESCENT,-0.05,0.03,0.01,1,1,1,1,1,3
39.020,DESCENT,-0.05,0.04,0.02,1,1,1,1,1,3
39.040,DESCENT,-0.05,0.04,-0.07,1,1,1,1,1,3
39.060,DESCENT,-0.03,0.07,0.19,1,1,1,1,1,3
39.080,DESCENT,-0.01,0.11,0.30,1,1,1,1,1,3
39.100,DESCENT,0.01,0.13,0.20,1,1,1,1,1,3
39.120,DESCENT,0.02,0.15,0.16,1,1,1,1,1,3
39.140,DESCENT,0.02,0.14,-0.04,1,1,1,1,1,3
39.160,DESCENT,0.01,0.12,-0.17,1,1,1,1,1,3
39.180,DESCENT,0.01,0.11,0.00,1,1,1,1,1,3
39.200,DESCENT,-0.01,0.07,-0.33,1,1,1,1,1,3
39.220,DESCENT,0.01,0.12,0.34,1,1,1,1,1,3
39.240,DESCENT,-0.01,0.06,-0.42,1,1,1,1,1,3
39.260,DESCENT,-0.01,0.07,0.02,1,1,1,1,1,3
39.280,DESCENT,0.01,0.09,0.19,1,1,1,1,1,3
39.300,DESCENT,0.01,0.09,0.00,1,1,1,1,1,3
39.320,DESCENT,0.01,0.09,-0.01,1,1,1,1,1,3
39.340,DESCENT,0.02,0.10,0.09,1,1,1,1,1,3
39.360,DESCENT,0.02,0.10,0.06,1,1,1,1,1,3
39.380,DESCENT,0.01,0.08,-0.16,1,1,1,1,1,3
39.400,DESCENT,0.00,0.06,-0.15,1,1,1,1,1,3
39.420,DESCENT,-0.01,0.04,-0.22,1,1,1,1,1,3
39.440,DESCENT,-0.01,0.04,0.05,1,1,1,1,1,3
39.460,DESCENT,0.00,0.06,0.16,1,1,1,1,1,3
39.480,DESCENT,0.03,0.10,0.32,1,1,1,1,1,3
39.500,DESCENT,0.03,0.10,0.04,1,1,1,1,1,3
