timestamp,data_source,imu_accel_x,imu_accel_y,imu_accel_z,gyro_x,gyro_y,gyro_z,barometric_pressure,latitude,longitude,gps_altitude,gps_fix,gps_satellites,temperature,battery_voltage,separation_detected
20.620,SYNTHETIC,9.498,-0.056,2.546,-0.111,-0.072,24.978,100331.4,,,,,,,,1
20.640,SYNTHETIC,9.562,-0.029,2.547,0.086,-0.042,25.023,100331.5,,,,,,,,1
20.660,SYNTHETIC,9.446,0.039,2.570,0.001,0.063,24.927,100336.6,,,,,,,,1
20.680,SYNTHETIC,9.439,0.004,2.604,-0.001,-0.257,24.844,100335.0,,,,,,,,1
20.700,SYNTHETIC,9.485,0.032,2.625,-0.022,0.114,24.591,100334.3,,,,,,,,1
20.720,SYNTHETIC,9.543,-0.034,2.520,-0.097,0.037,24.144,100337.0,,,,,,,,1
20.740,SYNTHETIC,9.355,0.057,2.639,-0.105,-0.042,23.839,100344.6,,,,,,,,1
20.760,SYNTHETIC,9.487,-0.058,2.675,-0.064,-0.059,23.554,100343.4,,,,,,,,1
20.780,SYNTHETIC,9.376,0.047,2.738,0.043,0.102,23.039,100340.9,,,,,,,,1
20.800,SYNTHETIC,9.389,-0.010,2.732,-0.099,-0.049,22.728,100338.7,,,,,,,,1
20.820,SYNTHETIC,9.342,0.016,2.797,-0.003,-0.119,22.168,100346.3,,,,,,,,1
20.840,SYNTHETIC,9.310,-0.027,2.864,-0.026,-0.042,21.567,100345.6,,,,,,,,1
20.860,SYNTHETIC,9.341,-0.031,2.954,-0.031,0.097,20.826,100343.8,,,,,,,,1
20.880,SYNTHETIC,9.243,-0.013,3.037,-0.144,0.092,20.006,100351.3,,,,,,,,1
20.900,SYNTHETIC,9.297,0.043,3.104,-0.086,-0.036,19.371,100345.3,,,,,,,,1
20.920,SYNTHETIC,9.195,-0.024,3.192,-0.029,-0.129,18.507,100348.4,,,,,,,,1
20.940,SYNTHETIC,9.239,-0.055,3.241,-0.171,-0.015,17.799,100350.0,,,,,,,,1
20.960,SYNTHETIC,9.166,-0.061,3.411,-0.086,-0.031,16.541,100350.2,,,,,,,,1
20.980,SYNTHETIC,9.184,0.061,3.435,-0.145,-0.060,15.552,100350.6,,,,,,,,1
21.000,SYNTHETIC,9.097,0.061,3.501,0.002,-0.134,14.636,100353.8,0.0001495,0.0002702,80.5,3,9,,4.083,1
21.020,SYNTHETIC,9.249,-0.048,3.699,-0.008,-0.050,13.635,100351.1,,,,,,,,1
21.040,SYNTHETIC,9.173,0.032,3.795,0.011,0.014,12.712,100355.4,,,,,,,,1
21.060,SYNTHETIC,8.995,-0.052,3.888,0.164,-0.167,11.539,100359.2,,,,,,,,1
21.080,SYNTHETIC,8.887,0.027,3.964,-0.120,0.047,10.227,100360.6,,,,,,,,1
21.100,SYNTHETIC,8.939,-0.090,4.051,-0.146,0.072,9.101,100363.2,,,,,,,,1
21.120,SYNTHETIC,8.871,-0.028,4.101,-0.003,0.008,8.028,100359.5,,,,,,,,1
21.140,SYNTHETIC,8.788,-0.030,4.307,-0.169,-0.115,6.992,100355.9,,,,,,,,1
21.160,SYNTHETIC,8.798,-0.026,4.318,0.116,0.011,5.660,100362.4,,,,,,,,1
21.180,SYNTHETIC,8.782,0.011,4.501,0.128,0.078,4.391,100366.9,,,,,,,,1
21.200,SYNTHETIC,8.675,-0.050,4.666,-0.045,-0.205,3.229,100365.3,,,,,,,,1
21.220,SYNTHETIC,8.652,-0.005,4.698,0.024,-0.008,1.962,100368.5,,,,,,,,1
21.240,SYNTHETIC,8.616,-0.064,4.874,-0.086,0.086,0.798,100367.6,,,,,,,,1
21.260,SYNTHETIC,8.445,0.014,4.973,-0.127,0.030,-0.498,100369.8,,,,,,,,1
21.280,SYNTHETIC,8.447,0.002,5.146,-0.056,-0.019,-1.787,100369.3,,,,,,,,1
21.300,SYNTHETIC,8.388,0.036,5.122,-0.131,0.186,-3.188,100371.7,,,,,,,,1
21.320,SYNTHETIC,8.347,-0.024,5.244,0.040,0.103,-4.347,100370.0,,,,,,,,1
21.340,SYNTHETIC,8.225,0.057,5.346,-0.072,0.101,-5.733,100374.7,,,,,,,,1
21.360,SYNTHETIC,8.205,-0.055,5.484,-0.190,-0.075,-6.877,100374.4,,,,,,,,1
21.380,SYNTHETIC,8.163,0.034,5.589,-0.039,0.079,-8.127,100377.2,,,,,,,,1
21.400,SYNTHETIC,7.955,0.027,5.641,0.093,0.123,-9.113,100380.4,,,,,,,,1
21.420,SYNTHETIC,7.851,0.024,5.811,-0.054,-0.102,-10.407,100385.0,,,,,,,,1
21.440,SYNTHETIC,7.855,-0.048,5.915,0.040,0.035,-11.486,100378.6,,,,,,,,1
21.460,SYNTHETIC,7.812,0.008,6.024,-0.058,0.145,-12.705,100386.0,,,,,,,,1
21.480,SYNTHETIC,7.676,-0.048,6.039,0.098,-0.116,-13.540,100385.8,,,,,,,,1
21.500,SYNTHETIC,7.601,-0.019,6.107,0.052,-0.097,-14.534,100378.5,,,,,,,,1
21.520,SYNTHETIC,7.582,-0.062,6.287,-0.059,0.146,-15.737,100382.0,,,,,,,,1
21.540,SYNTHETIC,7.559,0.000,6.218,0.051,0.087,-16.608,100384.7,,,,,,,,1
21.560,SYNTHETIC,7.496,0.004,6.342,-0.041,0.160,-17.425,100382.6,,,,,,,,1
21.580,SYNTHETIC,7.430,0.017,6.343,0.187,-0.024,-18.575,100386.0,,,,,,,,1
21.600,SYNTHETIC,7.284,-0.065,6.420,0.067,0.073,-19.161,100393.5,,,,,,,,1
21.620,SYNTHETIC,7.278,-0.128,6.580,-0.132,-0.070,-20.007,100388.7,,,,,,,,1
21.640,SYNTHETIC,7.275,0.041,6.712,-0.031,0.116,-20.818,100395.9,,,,,,,,1
21.660,SYNTHETIC,7.181,0.148,6.693,-0.171,0.002,-21.470,100386.8,,,,,,,,1
21.680,SYNTHETIC,7.108,0.048,6.732,-0.069,-0.021,-22.138,100399.6,,,,,,,,1
21.700,SYNTHETIC,7.184,-0.012,6.745,0.044,0.095,-22.525,100398.7,,,,,,,,1
21.720,SYNTHETIC,7.011,0.135,6.711,-0.045,-0.147,-23.029,100395.8,,,,,,,,1
21.740,SYNTHETIC,7.118,-0.084,6.768,0.114,0.069,-23.553,100397.9,,,,,,,,1
21.760,SYNTHETIC,6.923,0.046,6.806,-0.217,0.144,-23.996,100394.7,,,,,,,,1
21.780,SYNTHETIC,7.001,-0.016,6.834,-0.192,-0.060,-24.501,100399.0,,,,,,,,1
21.800,SYNTHETIC,7.023,-0.018,6.993,0.011,-0.008,-24.629,100395.1,,,,,,,,1
21.820,SYNTHETIC,6.938,-0.048,6.996,-0.008,0.216,-24.770,100401.9,,,,,,,,1
21.840,SYNTHETIC,7.005,0.021,6.961,0.082,0.024,-24.763,100407.7,,,,,,,,1
21.860,SYNTHETIC,6.896,-0.017,6.847,-0.045,0.005,-25.046,100407.3,,,,,,,,1
21.880,SYNTHETIC,6.998,-0.101,6.916,0.103,-0.138,-25.018,100404.0,,,,,,,,1
21.900,SYNTHETIC,6.884,-0.073,6.933,0.005,0.066,-24.845,100412.9,,,,,,,,1
21.920,SYNTHETIC,6.918,-0.011,6.936,-0.044,-0.070,-24.883,100405.8,,,,,,,,1
21.940,SYNTHETIC,7.011,-0.085,6.888,-0.081,-0.146,-24.658,100410.5,,,,,,,,1
21.960,SYNTHETIC,6.952,-0.006,6.834,-0.065,0.221,-24.383,100410.2,,,,,,,,1
21.980,SYNTHETIC,7.065,0.017,6.929,-0.089,0.092,-23.940,100412.4,,,,,,,,1
22.000,SYNTHETIC,7.006,-0.007,6.836,-0.190,0.027,-23.863,100415.8,0.0001472,0.0002981,77.1,3,9,,4.083,1
22.020,SYNTHETIC,7.076,0.044,6.803,-0.116,-0.026,-23.175,100413.3,,,,,,,,1
22.040,SYNTHETIC,7.088,0.041,6.784,0.253,0.117,-22.880,100413.3,,,,,,,,1
22.060,SYNTHETIC,7.131,0.004,6.728,0.006,0.070,-22.399,100415.6,,,,,,,,1
22.080,SYNTHETIC,7.195,0.010,6.628,0.121,-0.029,-21.811,100422.5,,,,,,,,1
22.100,SYNTHETIC,7.233,0.072,6.583,-0.029,-0.096,-21.097,100417.3,,,,,,,,1
22.120,SYNTHETIC,7.255,0.003,6.594,-0.086,0.042,-20.580,100415.0,,,,,,,,1
22.140,SYNTHETIC,7.245,0.096,6.557,0.154,-0.033,-19.560,100421.3,,,,,,,,1
22.160,SYNTHETIC,7.377,-0.008,6.474,0.038,0.059,-18.884,100421.5,,,,,,,,1
22.180,SYNTHETIC,7.311,-0.078,6.324,-0.051,-0.001,-17.929,100433.7,,,,,,,,1
22.200,SYNTHETIC,7.391,-0.105,6.339,-0.055,-0.041,-17.024,100424.6,,,,,,,,1
22.220,SYNTHETIC,7.546,-0.052,6.297,0.077,-0.041,-16.088,100430.8,,,,,,,,1
22.240,SYNTHETIC,7.539,-0.073,6.244,-0.014,0.058,-15.205,100427.9,,,,,,,,1
22.260,SYNTHETIC,7.684,0.008,6.115,-0.090,0.191,-13.918,100429.0,,,,,,,,1
22.280,SYNTHETIC,7.743,-0.063,5.943,0.065,-0.011,-13.126,100424.7,,,,,,,,1
22.300,SYNTHETIC,7.739,-0.047,5.913,-0.034,0.135,-11.996,100427.0,,,,,,,,1
22.320,SYNTHETIC,7.849,-0.001,5.900,0.100,0.129,-10.869,100432.4,,,,,,,,1
22.340,SYNTHETIC,8.053,-0.005,5.742,-0.069,-0.001,-9.916,100431.9,,,,,,,,1
22.360,SYNTHETIC,7.983,-0.010,5.679,0.250,-0.046,-8.619,100434.1,,,,,,,,1
22.380,SYNTHETIC,8.098,0.106,5.414,0.001,0.147,-7.337,100430.8,,,,,,,,1
22.400,SYNTHETIC,8.085,-0.009,5.375,0.066,0.188,-6.278,100438.7,,,,,,,,1
22.420,SYNTHETIC,8.231,-0.097,5.355,-0.036,0.012,-4.880,100438.4,,,,,,,,1
22.440,SYNTHETIC,8.246,0.012,5.323,0.129,0.042,-3.585,100439.6,,,,,,,,1
22.460,SYNTHETIC,8.443,-0.076,5.132,-0.047,-0.184,-2.410,100439.4,,,,,,,,1
22.480,SYNTHETIC,8.357,-0.032,4.920,0.177,-0.225,-1.390,100447.8,,,,,,,,1
22.500,SYNTHETIC,8.479,0.061,4.981,0.007,-0.160,-0.113,100448.4,,,,,,,,1
22.520,SYNTHETIC,8.604,-0.025,4.752,0.109,-0.144,1.150,100446.6,,,,,,,,1
22.540,SYNTHETIC,8.647,0.001,4.718,-0.111,0.136,2.483,100440.3,,,,,,,,1
22.560,SYNTHETIC,8.624,-0.107,4.477,-0.012,-0.239,3.624,100445.1,,,,,,,,1
22.580,SYNTHETIC,8.749,-0.019,4.500,0.053,0.038,4.898,100450.5,,,,,,,,1
22.600,SYNTHETIC,8.772,0.062,4.356,0.088,0.123,6.137,100445.0,,,,,,,,1
22.620,SYNTHETIC,8.887,0.012,4.111,0.036,-0.038,7.369,100454.2,,,,,,,,1
22.640,SYNTHETIC,8.942,-0.006,4.118,-0.131,0.141,8.589,100453.6,,,,,,,,1
22.660,SYNTHETIC,8.962,-0.045,3.978,0.100,0.142,9.649,100447.3,,,,,,,,1
22.680,SYNTHETIC,8.971,0.052,3.853,0.091,0.126,10.861,100457.1,,,,,,,,1
22.700,SYNTHETIC,9.107,-0.057,3.774,-0.089,0.189,11.926,100447.9,,,,,,,,1
22.720,SYNTHETIC,9.104,0.031,3.739,-0.064,0.020,13.084,100459.3,,,,,,,,1
22.740,SYNTHETIC,9.112,-0.028,3.658,0.066,-0.138,14.298,100455.3,,,,,,,,1
22.760,SYNTHETIC,9.157,0.031,3.526,-0.084,0.026,15.339,100457.8,,,,,,,,1
22.780,SYNTHETIC,9.158,0.061,3.311,0.034,-0.037,16.074,100456.2,,,,,,,,1
22.800,SYNTHETIC,9.210,-0.018,3.294,-0.107,-0.019,17.173,100463.7,,,,,,,,1
22.820,SYNTHETIC,9.184,0.023,3.117,0.032,-0.131,17.970,100459.4,,,,,,,,1
22.840,SYNTHETIC,9.268,-0.033,3.192,0.115,-0.131,18.778,100470.7,,,,,,,,1
22.860,SYNTHETIC,9.289,0.040,3.060,0.024,-0.031,19.557,100463.5,,,,,,,,1
22.880,SYNTHETIC,9.251,-0.103,2.908,-0.130,0.094,20.535,100467.2,,,,,,,,1
22.900,SYNTHETIC,9.450,0.056,3.051,0.155,0.048,21.129,100464.2,,,,,,,,1
22.920,SYNTHETIC,9.400,0.089,2.879,-0.056,-0.140,21.864,100468.4,,,,,,,,1
22.940,SYNTHETIC,9.407,0.044,2.764,-0.055,0.085,22.380,100465.8,,,,,,,,1
22.960,SYNTHETIC,9.376,0.048,2.832,0.117,0.009,22.834,100470.4,,,,,,,,1
22.980,SYNTHETIC,9.440,-0.032,2.704,-0.053,-0.199,23.286,100470.5,,,,,,,,1
23.000,SYNTHETIC,9.495,0.026,2.644,-0.131,0.062,23.855,100475.9,0.0001709,0.0003047,69.1,3,9,,4.080,1
23.020,SYNTHETIC,9.430,-0.008,2.568,0.020,0.028,24.082,100474.9,,,,,,,,1
23.040,SYNTHETIC,9.422,-0.067,2.626,-0.033,-0.142,24.086,100471.8,,,,,,,,1
23.060,SYNTHETIC,9.471,0.083,2.662,0.054,0.085,24.645,100473.6,,,,,,,,1
23.080,SYNTHETIC,9.512,-0.037,2.518,0.021,-0.099,24.876,100481.4,,,,,,,,1
23.100,SYNTHETIC,9.523,0.012,2.633,0.006,0.053,24.963,100475.5,,,,,,,,1
23.120,SYNTHETIC,9.396,-0.055,2.582,0.098,0.018,24.931,100483.0,,,,,,,,1
23.140,SYNTHETIC,9.467,-0.036,2.547,-0.039,0.087,24.899,100481.2,,,,,,,,1
23.160,SYNTHETIC,9.474,-0.018,2.520,0.153,-0.040,24.828,100489.5,,,,,,,,1
23.180,SYNTHETIC,9.495,-0.051,2.552,-0.033,-0.005,24.680,100481.4,,,,,,,,1
23.200,SYNTHETIC,9.473,0.009,2.626,-0.026,-0.232,24.491,100487.8,,,,,,,,1
23.220,SYNTHETIC,9.474,0.046,2.620,0.173,-0.024,24.221,100487.3,,,,,,,,1
23.240,SYNTHETIC,9.465,0.030,2.562,-0.139,-0.064,23.916,100481.0,,,,,,,,1
23.260,SYNTHETIC,9.430,-0.037,2.620,-0.013,0.045,23.514,100492.7,,,,,,,,1
23.280,SYNTHETIC,9.476,0.066,2.801,-0.081,0.020,23.120,100495.5,,,,,,,,1
23.300,SYNTHETIC,9.450,-0.027,2.824,-0.113,-0.079,22.770,100493.6,,,,,,,,1
23.320,SYNTHETIC,9.484,0.018,2.804,0.073,-0.006,22.131,100490.6,,,,,,,,1
23.340,SYNTHETIC,9.432,0.054,2.907,0.121,-0.013,21.353,100492.2,,,,,,,,1
23.360,SYNTHETIC,9.404,0.045,2.934,-0.124,0.024,20.782,100494.8,,,,,,,,1
23.380,SYNTHETIC,9.312,0.005,3.004,-0.010,-0.083,20.003,100496.5,,,,,,,,1
23.400,SYNTHETIC,9.346,0.095,3.155,-0.293,0.084,19.057,100492.8,,,,,,,,1
23.420,SYNTHETIC,9.241,-0.032,3.156,0.099,-0.145,18.347,100499.0,,,,,,,,1
23.440,SYNTHETIC,9.186,0.041,3.274,-0.019,0.062,17.509,100493.7,,,,,,,,1
23.460,SYNTHETIC,9.193,0.036,3.376,0.027,-0.048,16.706,100497.2,,,,,,,,1
23.480,SYNTHETIC,9.277,0.051,3.442,0.098,-0.082,15.839,100504.5,,,,,,,,1
23.500,SYNTHETIC,9.184,0.011,3.499,-0.073,-0.007,14.735,100506.7,,,,,,,,1
23.520,SYNTHETIC,9.057,-0.013,3.608,-0.131,-0.029,13.597,100503.8,,,,,,,,1
23.540,SYNTHETIC,9.089,-0.012,3.843,-0.160,0.174,12.642,100499.4,,,,,,,,1
23.560,SYNTHETIC,9.055,0.006,3.877,0.024,-0.037,11.486,100512.2,,,,,,,,1
23.580,SYNTHETIC,8.926,-0.039,3.911,-0.186,-0.227,10.358,100511.9,,,,,,,,1
23.600,SYNTHETIC,8.906,-0.077,4.115,-0.015,-0.164,9.175,100510.8,,,,,,,,1
23.620,SYNTHETIC,8.937,-0.130,4.068,0.041,-0.085,8.044,100514.9,,,,,,,,1
23.640,SYNTHETIC,8.826,0.071,4.304,-0.075,0.051,6.839,100511.1,,,,,,,,1
23.660,SYNTHETIC,8.761,-0.087,4.328,-0.099,0.078,5.640,100511.2,,,,,,,,1
23.680,SYNTHETIC,8.722,-0.095,4.504,-0.077,-0.287,4.380,100518.7,,,,,,,,1
23.700,SYNTHETIC,8.650,0.088,4.667,0.047,0.023,3.012,100512.1,,,,,,,,1
23.720,SYNTHETIC,8.659,0.010,4.759,-0.161,-0.150,1.860,100515.9,,,,,,,,1
23.740,SYNTHETIC,8.571,0.081,4.846,-0.092,0.032,0.673,100514.8,,,,,,,,1
23.760,SYNTHETIC,8.433,-0.014,5.023,0.015,-0.119,-0.556,100519.5,,,,,,,,1
23.780,SYNTHETIC,8.415,-0.020,5.146,0.250,-0.178,-2.091,100523.5,,,,,,,,1
23.800,SYNTHETIC,8.390,0.064,5.178,-0.013,0.010,-3.196,100518.9,,,,,,,,1
23.820,SYNTHETIC,8.232,-0.034,5.283,0.129,0.077,-4.386,100523.9,,,,,,,,1
23.840,SYNTHETIC,8.172,-0.032,5.408,-0.054,-0.073,-5.479,100518.8,,,,,,,,1
23.860,SYNTHETIC,8.144,-0.011,5.482,0.003,0.079,-6.772,100527.5,,,,,,,,1
23.880,SYNTHETIC,8.090,0.059,5.627,0.047,-0.081,-8.169,100527.9,,,,,,,,1
23.900,SYNTHETIC,7.972,0.021,5.678,0.028,-0.226,-9.201,100523.3,,,,,,,,1
23.920,SYNTHETIC,7.943,0.057,5.815,0.182,-0.071,-10.349,100525.5,,,,,,,,1
23.940,SYNTHETIC,7.913,0.097,5.943,-0.133,0.115,-11.564,100536.0,,,,,,,,1
23.960,SYNTHETIC,7.806,0.056,6.081,0.036,-0.067,-12.619,100530.1,,,,,,,,1
23.980,SYNTHETIC,7.685,0.082,6.068,-0.143,0.022,-13.657,100530.4,,,,,,,,1
24.000,SYNTHETIC,7.653,-0.042,6.191,0.015,0.237,-14.500,100533.9,0.0001713,0.0003313,66.9,3,9,,4.079,1
24.020,SYNTHETIC,7.567,-0.051,6.258,0.128,0.050,-15.682,100544.6,,,,,,,,1
24.040,SYNTHETIC,7.479,-0.087,6.368,-0.111,0.045,-16.694,100529.3,,,,,,,,1
24.060,SYNTHETIC,7.478,0.049,6.439,-0.136,0.243,-17.556,100538.1,,,,,,,,1
24.080,SYNTHETIC,7.428,-0.041,6.378,0.048,-0.039,-18.483,100539.2,,,,,,,,1
24.100,SYNTHETIC,7.270,0.093,6.431,0.269,-0.048,-19.306,100539.7,,,,,,,,1
24.120,SYNTHETIC,7.276,0.008,6.681,-0.148,0.113,-20.046,100546.4,,,,,,,,1
24.140,SYNTHETIC,7.199,0.105,6.611,0.019,-0.079,-20.718,100539.5,,,,,,,,1
24.160,SYNTHETIC,7.127,-0.016,6.707,0.015,0.042,-21.381,100543.1,,,,,,,,1
24.180,SYNTHETIC,7.270,-0.082,6.652,0.083,0.215,-22.065,100544.1,,,,,,,,1
24.200,SYNTHETIC,7.102,0.067,6.728,-0.006,-0.110,-22.500,100539.6,,,,,,,,1
24.220,SYNTHETIC,7.094,-0.122,6.802,-0.227,-0.006,-23.333,100549.4,,,,,,,,1
24.240,SYNTHETIC,7.004,-0.085,6.832,-0.272,0.282,-23.667,100544.8,,,,,,,,1
24.260,SYNTHETIC,6.980,-0.038,6.944,-0.066,0.029,-23.787,100547.0,,,,,,,,1
24.280,SYNTHETIC,7.043,-0.037,6.880,0.052,-0.091,-24.282,100552.2,,,,,,,,1
24.300,SYNTHETIC,6.904,-0.062,6.956,0.081,0.048,-24.458,100552.7,,,,,,,,1
24.320,SYNTHETIC,7.022,-0.020,6.934,-0.010,0.132,-24.691,100557.3,,,,,,,,1
24.340,SYNTHETIC,6.953,-0.012,6.939,-0.019,-0.015,-24.959,100551.7,,,,,,,,1
24.360,SYNTHETIC,6.870,0.063,6.834,0.089,0.001,-25.128,100555.8,,,,,,,,1
24.380,SYNTHETIC,6.889,0.019,6.856,-0.016,-0.161,-25.062,100556.5,,,,,,,,1
24.400,SYNTHETIC,6.921,0.046,6.931,-0.058,-0.023,-25.019,100556.9,,,,,,,,1
24.420,SYNTHETIC,6.968,0.052,6.961,0.133,0.037,-24.817,100559.9,,,,,,,,1
24.440,SYNTHETIC,6.923,0.017,6.869,-0.015,0.072,-24.658,100556.6,,,,,,,,1
24.460,SYNTHETIC,7.054,-0.010,6.956,-0.105,-0.033,-24.532,100555.8,,,,,,,,1
24.480,SYNTHETIC,7.023,-0.050,6.860,0.130,-0.111,-24.067,100564.1,,,,,,,,1
24.500,SYNTHETIC,6.990,0.030,6.797,-0.041,0.156,-23.965,100555.5,,,,,,,,1
24.520,SYNTHETIC,7.139,-0.077,6.788,-0.003,0.101,-23.433,100561.7,,,,,,,,1
24.540,SYNTHETIC,7.155,-0.036,6.783,-0.074,0.004,-22.968,100559.6,,,,,,,,1
24.560,SYNTHETIC,7.099,0.013,6.755,0.020,0.003,-22.324,100566.1,,,,,,,,1
24.580,SYNTHETIC,7.172,-0.055,6.707,-0.065,0.020,-21.950,100566.6,,,,,,,,1
24.600,SYNTHETIC,7.293,-0.058,6.641,-0.046,0.041,-21.117,100568.9,,,,,,,,1
24.620,SYNTHETIC,7.252,-0.082,6.586,0.093,-0.125,-20.478,100577.4,,,,,,,,1
24.640,SYNTHETIC,7.351,-0.012,6.531,0.014,0.099,-19.684,100573.7,,,,,,,,1
24.660,SYNTHETIC,7.396,0.128,6.404,-0.118,0.123,-18.913,100570.1,,,,,,,,1
24.680,SYNTHETIC,7.391,0.016,6.355,0.018,-0.114,-18.242,100576.8,,,,,,,,1
24.700,SYNTHETIC,7.469,-0.041,6.240,0.026,0.128,-17.120,100574.1,,,,,,,,1
24.720,SYNTHETIC,7.531,-0.114,6.287,-0.089,0.013,-16.049,100583.7,,,,,,,,1
24.740,SYNTHETIC,7.645,0.042,6.210,-0.086,-0.047,-15.050,100575.3,,,,,,,,1
24.760,SYNTHETIC,7.575,0.011,6.137,0.137,-0.079,-14.021,100580.6,,,,,,,,1
24.780,SYNTHETIC,7.704,0.025,5.963,-0.029,0.078,-13.179,100578.2,,,,,,,,1
24.800,SYNTHETIC,7.805,-0.001,5.963,0.002,-0.186,-12.071,100581.1,,,,,,,,1
24.820,SYNTHETIC,7.833,0.038,5.860,-0.122,0.002,-10.859,100582.6,,,,,,,,1
24.840,SYNTHETIC,7.977,-0.065,5.818,0.020,0.086,-9.692,100582.2,,,,,,,,1
24.860,SYNTHETIC,8.079,-0.034,5.645,-0.096,0.133,-8.557,100587.1,,,,,,,,1
24.880,SYNTHETIC,8.083,0.001,5.464,0.109,0.030,-7.328,100583.0,,,,,,,,1
24.900,SYNTHETIC,8.087,-0.035,5.496,-0.006,0.060,-6.085,100582.5,,,,,,,,1
24.920,SYNTHETIC,8.242,-0.096,5.286,-0.055,-0.185,-4.961,100585.5,,,,,,,,1
24.940,SYNTHETIC,8.284,-0.048,5.289,0.056,0.067,-3.905,100584.6,,,,,,,,1
24.960,SYNTHETIC,8.414,-0.065,5.167,-0.061,0.053,-2.693,100593.0,,,,,,,,1
24.980,SYNTHETIC,8.415,-0.052,5.011,0.058,-0.082,-1.126,100594.0,,,,,,,,1
25.000,SYNTHETIC,8.530,0.069,4.942,-0.042,-0.160,0.226,100593.6,0.0001816,0.0003714,56.4,3,9,22.20,4.078,1
25.020,SYNTHETIC,8.560,-0.054,4.830,0.206,-0.267,1.335,100592.4,,,,,,,,1
25.040,SYNTHETIC,8.646,-0.043,4.761,-0.067,-0.016,2.578,100594.5,,,,,,,,1
25.060,SYNTHETIC,8.844,0.032,4.580,-0.177,0.043,3.761,100596.5,,,,,,,,1
25.080,SYNTHETIC,8.756,0.004,4.485,0.232,0.068,5.022,100598.1,,,,,,,,1
25.100,SYNTHETIC,8.827,0.048,4.348,0.013,-0.057,6.132,100597.7,,,,,,,,1
25.120,SYNTHETIC,8.740,-0.048,4.249,0.223,0.044,7.499,100597.3,,,,,,,,1
25.140,SYNTHETIC,8.906,-0.025,4.122,0.013,-0.222,8.534,100600.2,,,,,,,,1
25.160,SYNTHETIC,8.962,0.063,3.946,-0.007,0.069,9.835,100598.5,,,,,,,,1
25.180,SYNTHETIC,8.983,0.005,3.893,-0.025,0.090,10.979,100599.1,,,,,,,,1
25.200,SYNTHETIC,8.951,0.110,3.774,-0.109,0.127,12.169,100598.2,,,,,,,,1
25.220,SYNTHETIC,9.090,0.083,3.678,0.206,-0.022,13.161,100599.3,,,,,,,,1
25.240,SYNTHETIC,9.143,0.008,3.626,-0.080,0.083,14.263,100610.0,,,,,,,,1
25.260,SYNTHETIC,9.137,0.109,3.554,-0.030,-0.004,15.210,100607.9,,,,,,,,1
25.280,SYNTHETIC,9.168,0.068,3.446,0.026,-0.046,16.245,100608.1,,,,,,,,1
25.300,SYNTHETIC,9.207,-0.047,3.215,0.068,0.140,17.209,100604.6,,,,,,,,1
25.320,SYNTHETIC,9.190,-0.011,3.211,0.084,-0.114,18.029,100610.2,,,,,,,,1
25.340,SYNTHETIC,9.276,-0.034,3.092,0.117,0.056,18.879,100613.2,,,,,,,,1
25.360,SYNTHETIC,9.389,0.110,3.040,-0.030,0.132,19.610,100613.8,,,,,,,,1
25.380,SYNTHETIC,9.437,0.026,2.920,-0.171,-0.097,20.478,100620.1,,,,,,,,1
25.400,SYNTHETIC,9.374,0.081,2.960,0.175,-0.055,21.036,100616.2,,,,,,,,1
25.420,SYNTHETIC,9.356,0.025,2.926,-0.080,0.057,21.918,100616.5,,,,,,,,1
25.440,SYNTHETIC,9.353,-0.027,2.742,0.055,0.078,22.354,100619.3,,,,,,,,1
25.460,SYNTHETIC,9.425,0.008,2.682,-0.355,0.016,22.774,100626.2,,,,,,,,1
25.480,SYNTHETIC,9.456,0.029,2.806,-0.104,-0.068,23.556,100620.6,,,,,,,,1
25.500,SYNTHETIC,9.413,-0.045,2.624,-0.010,0.011,23.572,100621.0,,,,,,,,1
25.520,SYNTHETIC,9.340,-0.041,2.529,-0.208,0.010,24.234,100622.1,,,,,,,,1
25.540,SYNTHETIC,9.500,0.033,2.639,-0.072,0.102,24.267,100627.8,,,,,,,,1
25.560,SYNTHETIC,9.455,-0.011,2.543,-0.002,0.188,24.825,100622.7,,,,,,,,1
25.580,SYNTHETIC,9.474,-0.093,2.603,0.010,0.001,24.797,100627.0,,,,,,,,1
25.600,SYNTHETIC,9.443,-0.038,2.542,0.009,0.009,25.020,100629.1,,,,,,,,1
25.620,SYNTHETIC,9.514,0.044,2.562,0.045,0.002,24.844,100631.0,,,,,,,,1
25.640,SYNTHETIC,9.478,-0.041,2.466,-0.072,0.001,24.982,100630.0,,,,,,,,1
25.660,SYNTHETIC,9.497,0.137,2.501,0.087,-0.143,25.034,100638.9,,,,,,,,1
25.680,SYNTHETIC,9.496,-0.049,2.639,0.103,-0.051,24.635,100630.8,,,,,,,,1
25.700,SYNTHETIC,9.460,0.071,2.616,-0.043,-0.057,24.636,100632.3,,,,,,,,1
25.720,SYNTHETIC,9.422,-0.010,2.640,-0.188,0.098,24.405,100637.0,,,,,,,,1
25.740,SYNTHETIC,9.443,0.020,2.616,-0.015,0.075,23.970,100638.1,,,,,,,,1
25.760,SYNTHETIC,9.433,-0.080,2.612,-0.042,-0.133,23.514,100638.1,,,,,,,,1
25.780,SYNTHETIC,9.476,0.000,2.759,-0.131,0.135,23.065,100637.6,,,,,,,,1
25.800,SYNTHETIC,9.385,-0.027,2.706,-0.003,0.129,22.664,100638.0,,,,,,,,1
